# time[S]; data[V]
2.639960000000000301e-08;6.430850000000000455e-02
2.649960000000001052e-08;6.504219999999999446e-02
2.659960000000001804e-08;6.508339999999999959e-02
2.669959999999997261e-08;6.510059999999999458e-02
2.679959999999998012e-08;6.430850000000000455e-02
2.689959999999998764e-08;6.505289999999999684e-02
2.699959999999999515e-08;6.434030000000000304e-02
2.709960000000000266e-08;6.466009999999999813e-02
2.719960000000001017e-08;6.399399999999999533e-02
2.729960000000001769e-08;6.428989999999999705e-02
2.739959999999997226e-08;6.399539999999999396e-02
2.749959999999997977e-08;6.439340000000000341e-02
2.759959999999998729e-08;6.349509999999999876e-02
2.769959999999999480e-08;6.533150000000000068e-02
2.779960000000000231e-08;6.480740000000000112e-02
2.789960000000000982e-08;6.422619999999999718e-02
2.799960000000001734e-08;6.360920000000000463e-02
2.809959999999997191e-08;6.428459999999999730e-02
2.819959999999997942e-08;6.483529999999999849e-02
2.829959999999998694e-08;6.428459999999999730e-02
2.839959999999999445e-08;6.562339999999999840e-02
2.849960000000000196e-08;6.552919999999999578e-02
2.859960000000000948e-08;6.457789999999999364e-02
2.869960000000001699e-08;6.465079999999999438e-02
2.879959999999997156e-08;6.541909999999999392e-02
2.889959999999997907e-08;6.507010000000000571e-02
2.899959999999998659e-08;6.466810000000000613e-02
2.909959999999999410e-08;6.509270000000000334e-02
2.919960000000000161e-08;6.593789999999999374e-02
2.929960000000000913e-08;6.454340000000000077e-02
2.939960000000001664e-08;6.414129999999999832e-02
2.949959999999997121e-08;6.433769999999999767e-02
2.959959999999997873e-08;6.299620000000000219e-02
2.969959999999998624e-08;6.442530000000000479e-02
2.979959999999999375e-08;6.492810000000000248e-02
2.989960000000000126e-08;6.418240000000000056e-02
2.999959999999998231e-08;6.669949999999999490e-02
3.009959999999998982e-08;6.445180000000000353e-02
3.019959999999999733e-08;6.453670000000000240e-02
3.029960000000000485e-08;6.475300000000000500e-02
3.039959999999998589e-08;6.556639999999999691e-02
3.049959999999999340e-08;6.458049999999999902e-02
3.059960000000000091e-08;6.463359999999999939e-02
3.069959999999998196e-08;6.427130000000000343e-02
3.079959999999998947e-08;6.426740000000000230e-02
3.089959999999999698e-08;6.430450000000000055e-02
3.099960000000000450e-08;6.430719999999999492e-02
3.109959999999998554e-08;6.436020000000000629e-02
3.119959999999999305e-08;6.357210000000000638e-02
3.129960000000000057e-08;6.434960000000000679e-02
3.139959999999998161e-08;6.400730000000000308e-02
3.149959999999998912e-08;6.473039999999999350e-02
3.159959999999999663e-08;6.443190000000000028e-02
3.169960000000000415e-08;6.434170000000000167e-02
3.179959999999998519e-08;6.438810000000000366e-02
3.189959999999999270e-08;6.432839999999999392e-02
3.199960000000000022e-08;6.513910000000000533e-02
3.209959999999998126e-08;6.436160000000000492e-02
3.219959999999998877e-08;6.432709999999999817e-02
3.229959999999999628e-08;6.356019999999999726e-02
3.239960000000000380e-08;6.432970000000000355e-02
3.249959999999998484e-08;6.402190000000000658e-02
3.259959999999999235e-08;6.356280000000000263e-02
3.269959999999999987e-08;6.440400000000000291e-02
3.279959999999998091e-08;6.514570000000000083e-02
3.289959999999998842e-08;6.628549999999999720e-02
3.299959999999999594e-08;6.589009999999999312e-02
3.309960000000000345e-08;6.499180000000000235e-02
3.319959999999998449e-08;6.502499999999999947e-02
3.329959999999999200e-08;6.467340000000000588e-02
3.339959999999999952e-08;6.417319999999999969e-02
3.349960000000000703e-08;6.433640000000000192e-02
3.359959999999998807e-08;6.204889999999999711e-02
3.369959999999999559e-08;6.328680000000000416e-02
3.379960000000000310e-08;6.333719999999999628e-02
3.389959999999998414e-08;6.450889999999999402e-02
3.399959999999999166e-08;6.621920000000000583e-02
3.409959999999999917e-08;6.591800000000000437e-02
3.419960000000000668e-08;6.540849999999999442e-02
3.429959999999998772e-08;6.502230000000000509e-02
3.439959999999999524e-08;6.421029999999999793e-02
3.449960000000000275e-08;6.381230000000000235e-02
3.459959999999998379e-08;6.520679999999999532e-02
3.469959999999999131e-08;6.521079999999999932e-02
3.479959999999999882e-08;6.504490000000000272e-02
3.489960000000000633e-08;6.544959999999999667e-02
3.499959999999998737e-08;6.453010000000000690e-02
3.509959999999999489e-08;6.508999999999999508e-02
3.519960000000000240e-08;6.333329999999999516e-02
3.529959999999998344e-08;6.430980000000000030e-02
3.539959999999999096e-08;6.486050000000000149e-02
3.549959999999999847e-08;6.471720000000000250e-02
3.559960000000000598e-08;6.474770000000000525e-02
3.569959999999998703e-08;6.430719999999999492e-02
3.579959999999999454e-08;6.470660000000000300e-02
3.589960000000000205e-08;6.473039999999999350e-02
3.599959999999998309e-08;6.431910000000000405e-02
3.609959999999999061e-08;6.508210000000000384e-02
3.619959999999999812e-08;6.436690000000000467e-02
3.629960000000000563e-08;6.387729999999999797e-02
3.639959999999998668e-08;6.360789999999999500e-02
3.649959999999999419e-08;6.332400000000000528e-02
3.659960000000000170e-08;6.327359999999999929e-02
3.669959999999998274e-08;6.369550000000000212e-02
3.679959999999999026e-08;6.452879999999999727e-02
3.689959999999999777e-08;6.620860000000000634e-02
3.699960000000000528e-08;6.465880000000000238e-02
3.709959999999998633e-08;6.459639999999999826e-02
3.719959999999999384e-08;6.475300000000000500e-02
3.729960000000000135e-08;6.545489999999999642e-02
3.739959999999998240e-08;6.473969999999999725e-02
3.749959999999998991e-08;6.426740000000000230e-02
3.759959999999999742e-08;6.508339999999999959e-02
3.769960000000000493e-08;6.508740000000000359e-02
3.779959999999998598e-08;6.467209999999999626e-02
3.789959999999999349e-08;6.497719999999999885e-02
3.799960000000000100e-08;6.475300000000000500e-02
3.809959999999998205e-08;6.469729999999999925e-02
3.819959999999998956e-08;6.442530000000000479e-02
3.829959999999999707e-08;6.434960000000000679e-02
3.839960000000000459e-08;6.462030000000000551e-02
3.849959999999998563e-08;6.506080000000000196e-02
3.859959999999999314e-08;6.469460000000000488e-02
3.869960000000000065e-08;6.544830000000000092e-02
3.879959999999998170e-08;6.472250000000000225e-02
3.889959999999998921e-08;6.425939999999999430e-02
3.899959999999999672e-08;6.508999999999999508e-02
3.909960000000000424e-08;6.470919999999999450e-02
3.919959999999998528e-08;6.391180000000000472e-02
3.929959999999999279e-08;6.427929999999999755e-02
3.939960000000000030e-08;6.501170000000000559e-02
3.949959999999998135e-08;6.508339999999999959e-02
3.959959999999998886e-08;6.507540000000000546e-02
3.969959999999999637e-08;6.474370000000000125e-02
3.979960000000000389e-08;6.443590000000000428e-02
3.989959999999998493e-08;6.437750000000000417e-02
3.999959999999999244e-08;6.435490000000000654e-02
4.009959999999999996e-08;6.458579999999999877e-02
4.019959999999998100e-08;6.490160000000000373e-02
4.029959999999998851e-08;6.502769999999999384e-02
4.039959999999999602e-08;6.544030000000000680e-02
4.049960000000000354e-08;6.471319999999999850e-02
4.059959999999998458e-08;6.426070000000000393e-02
4.069959999999999209e-08;6.468669999999999976e-02
4.079959999999999961e-08;6.433640000000000192e-02
4.089960000000000712e-08;6.429659999999999542e-02
4.099959999999998816e-08;6.514040000000000108e-02
4.109959999999999567e-08;6.433899999999999342e-02
4.119960000000000319e-08;6.312760000000000593e-02
4.129959999999998423e-08;6.234739999999999727e-02
4.139959999999999174e-08;6.331069999999999753e-02
4.149959999999999926e-08;6.502499999999999947e-02
4.159960000000000677e-08;6.568580000000000252e-02
4.169959999999998781e-08;6.642080000000000206e-02
4.179959999999999533e-08;6.588750000000000162e-02
4.189960000000000284e-08;6.538720000000000643e-02
4.199959999999998388e-08;6.421830000000000593e-02
4.209959999999999139e-08;6.425010000000000443e-02
4.219959999999999891e-08;6.431910000000000405e-02
4.229960000000000642e-08;6.391840000000000022e-02
4.239959999999998746e-08;6.276940000000000297e-02
4.249959999999999498e-08;6.322179999999999467e-02
4.259960000000000249e-08;6.407359999999999445e-02
4.269959999999998353e-08;6.439469999999999916e-02
4.279959999999999105e-08;6.516959999999999420e-02
4.289959999999999856e-08;6.599629999999999386e-02
4.299960000000000607e-08;6.500509999999999622e-02
4.309959999999998711e-08;6.632129999999999970e-02
4.319959999999999463e-08;6.499850000000000072e-02
4.329960000000000214e-08;6.448099999999999665e-02
4.339959999999998318e-08;6.554909999999999903e-02
4.349959999999999070e-08;6.508469999999999533e-02
4.359959999999999821e-08;6.501969999999999972e-02
4.369960000000000572e-08;6.504490000000000272e-02
4.379959999999998676e-08;6.423289999999999556e-02
4.389959999999999428e-08;6.427800000000000180e-02
4.399960000000000179e-08;6.341689999999999827e-02
4.409959999999998283e-08;6.529300000000000381e-02
4.419959999999999035e-08;6.476890000000000425e-02
4.429959999999999786e-08;6.415329999999999644e-02
4.439960000000000537e-08;6.464419999999999888e-02
4.449959999999998642e-08;6.469199999999999950e-02
4.459959999999999393e-08;6.430450000000000055e-02
4.469960000000000144e-08;6.509529999999999483e-02
4.479959999999998248e-08;6.436290000000000067e-02
4.489959999999999000e-08;6.465609999999999413e-02
4.499959999999999751e-08;6.437479999999999591e-02
4.509960000000000502e-08;6.380560000000000398e-02
4.519959999999998607e-08;6.484990000000000199e-02
4.529959999999999358e-08;6.347659999999999414e-02
4.539960000000000109e-08;6.351640000000000064e-02
4.549959999999998213e-08;6.366760000000000475e-02
4.559959999999998965e-08;6.318469999999999642e-02
4.569959999999999716e-08;6.451149999999999940e-02
4.579960000000000467e-08;6.617939999999999934e-02
4.589959999999998572e-08;6.512450000000000183e-02
4.599959999999999323e-08;6.505149999999999821e-02
4.609960000000000074e-08;6.510860000000000258e-02
4.619959999999998179e-08;6.503829999999999334e-02
4.629959999999998930e-08;6.507809999999999984e-02
4.639959999999999681e-08;6.423550000000000093e-02
4.649960000000000432e-08;6.468799999999999550e-02
4.659959999999998537e-08;6.471190000000000275e-02
4.669959999999999288e-08;6.504759999999999709e-02
4.679960000000000039e-08;6.472250000000000225e-02
4.689959999999998144e-08;6.428860000000000130e-02
4.699959999999998895e-08;6.505550000000000221e-02
4.709959999999999646e-08;6.508740000000000359e-02
4.719960000000000398e-08;6.467739999999999601e-02
4.729959999999998502e-08;6.498520000000000685e-02
4.739959999999999253e-08;6.475699999999999512e-02
4.749960000000000004e-08;6.468930000000000513e-02
4.759959999999998109e-08;6.470120000000000038e-02
4.769959999999998860e-08;6.496789999999999510e-02
4.779959999999999611e-08;6.506080000000000196e-02
4.789960000000000363e-08;6.506220000000000059e-02
4.799959999999998467e-08;6.384539999999999660e-02
4.809959999999999218e-08;6.427270000000000205e-02
4.819959999999999969e-08;6.475430000000000075e-02
4.829960000000000721e-08;6.504890000000000672e-02
4.839959999999998825e-08;6.477950000000000375e-02
4.849959999999999576e-08;6.439870000000000316e-02
4.859960000000000328e-08;6.470120000000000038e-02
4.869959999999998432e-08;6.468930000000000513e-02
4.879959999999999183e-08;6.545890000000000042e-02
4.889959999999999935e-08;6.472379999999999800e-02
4.899960000000000686e-08;6.503430000000000322e-02
4.909959999999998790e-08;6.472379999999999800e-02
4.919959999999999541e-08;6.466539999999999788e-02
4.929960000000000293e-08;6.469590000000000063e-02
4.939959999999998397e-08;6.467870000000000563e-02
4.949959999999999148e-08;6.469859999999999500e-02
4.959959999999999900e-08;6.441070000000000129e-02
4.969960000000000651e-08;6.468669999999999976e-02
4.979959999999998755e-08;6.437619999999999454e-02
4.989959999999999506e-08;6.358669999999999600e-02
4.999960000000000258e-08;6.359599999999999975e-02
5.009959999999998362e-08;6.361849999999999450e-02
5.019959999999999113e-08;6.359860000000000513e-02
5.029959999999999865e-08;6.592860000000000387e-02
5.039960000000000616e-08;6.515110000000000345e-02
5.049959999999998720e-08;6.505149999999999821e-02
5.059959999999999472e-08;6.435889999999999667e-02
5.069960000000000223e-08;6.502900000000000347e-02
5.079959999999998327e-08;6.474370000000000125e-02
5.089959999999999078e-08;6.467470000000000163e-02
5.099959999999999830e-08;6.435359999999999692e-02
5.109960000000000581e-08;6.349509999999999876e-02
5.119959999999998685e-08;6.435760000000000092e-02
5.129959999999999437e-08;6.361189999999999900e-02
5.139960000000000188e-08;6.358010000000000050e-02
5.149959999999998292e-08;6.323380000000000667e-02
5.159959999999999044e-08;6.398869999999999558e-02
5.169959999999999795e-08;6.404709999999999570e-02
5.179960000000000546e-08;6.475559999999999650e-02
5.189959999999998650e-08;6.519750000000000545e-02
5.199959999999999402e-08;6.468669999999999976e-02
5.209960000000000153e-08;6.514570000000000083e-02
5.219959999999998257e-08;6.385340000000000460e-02
5.229959999999999009e-08;6.470389999999999475e-02
5.239959999999999760e-08;6.562210000000000265e-02
5.249960000000000511e-08;6.508740000000000359e-02
5.259959999999998615e-08;6.428860000000000130e-02
5.269959999999999367e-08;6.466810000000000613e-02
5.279960000000000118e-08;6.508999999999999508e-02
5.289959999999998222e-08;6.506750000000000034e-02
5.299959999999998974e-08;6.436559999999999504e-02
5.309959999999999725e-08;6.466280000000000638e-02
5.319960000000000476e-08;6.434030000000000304e-02
5.329959999999998581e-08;6.502230000000000509e-02
5.339959999999999332e-08;6.475830000000000475e-02
5.349960000000000083e-08;6.431249999999999467e-02
5.359959999999998187e-08;6.433369999999999367e-02
5.369959999999998939e-08;6.431380000000000430e-02
5.379959999999999690e-08;6.434570000000000567e-02
5.389960000000000441e-08;6.360530000000000350e-02
5.399959999999998546e-08;6.359199999999999575e-02
5.409959999999999297e-08;6.363180000000000225e-02
5.419960000000000048e-08;6.362120000000000275e-02
5.429959999999998153e-08;6.436160000000000492e-02
5.439959999999998904e-08;6.475960000000000050e-02
5.449959999999999655e-08;6.511920000000000208e-02
5.459960000000000406e-08;6.551730000000000054e-02
5.469959999999998511e-08;6.472509999999999375e-02
5.479959999999999262e-08;6.468129999999999713e-02
5.489960000000000013e-08;6.433899999999999342e-02
5.499959999999998118e-08;6.430719999999999492e-02
5.509959999999998869e-08;6.459380000000000677e-02
5.519959999999999620e-08;6.465350000000000263e-02
5.529960000000000371e-08;6.468530000000000113e-02
5.539959999999998476e-08;6.469859999999999500e-02
5.549959999999999227e-08;6.470259999999999900e-02
5.559959999999999978e-08;6.468669999999999976e-02
5.569959999999998083e-08;6.512719999999999620e-02
5.579959999999998834e-08;6.382690000000000585e-02
5.589959999999999585e-08;6.471319999999999850e-02
5.599960000000000337e-08;6.518160000000000620e-02
5.609959999999998441e-08;6.507939999999999559e-02
5.619959999999999192e-08;6.431510000000000005e-02
5.629959999999999943e-08;6.466810000000000613e-02
5.639960000000000695e-08;6.432839999999999392e-02
5.649959999999998799e-08;6.468669999999999976e-02
5.659959999999999550e-08;6.444779999999999953e-02
5.669960000000000302e-08;6.436690000000000467e-02
5.679959999999998406e-08;6.436419999999999642e-02
5.689959999999999157e-08;6.459380000000000677e-02
5.699959999999999908e-08;6.467340000000000588e-02
5.709960000000000660e-08;6.468000000000000138e-02
5.719959999999998764e-08;6.470389999999999475e-02
5.729959999999999515e-08;6.445979999999999766e-02
5.739960000000000267e-08;6.438810000000000366e-02
5.749959999999998371e-08;6.436949999999999616e-02
5.759959999999999122e-08;6.435100000000000542e-02
5.769959999999999874e-08;6.434570000000000567e-02
5.779960000000000625e-08;6.505950000000000621e-02
5.789959999999998729e-08;6.476890000000000425e-02
5.799959999999999480e-08;6.469060000000000088e-02
5.809960000000000232e-08;6.473310000000000175e-02
5.819959999999998336e-08;6.396620000000000084e-02
5.829959999999999087e-08;6.429790000000000505e-02
5.839959999999999839e-08;6.507939999999999559e-02
5.849960000000000590e-08;6.475830000000000475e-02
5.859959999999998694e-08;6.436290000000000067e-02
5.869959999999999445e-08;6.468129999999999713e-02
5.879960000000000197e-08;6.434299999999999742e-02
5.889959999999998301e-08;6.354029999999999401e-02
5.899959999999999052e-08;6.435230000000000117e-02
5.909959999999999804e-08;6.438549999999999829e-02
5.919960000000000555e-08;6.471720000000000250e-02
5.929959999999998659e-08;6.501840000000000397e-02
5.939959999999999411e-08;6.506480000000000596e-02
5.949960000000000162e-08;6.508600000000000496e-02
5.959959999999998266e-08;6.435230000000000117e-02
5.969959999999999017e-08;6.431510000000000005e-02
5.979959999999999769e-08;6.433899999999999342e-02
5.989960000000000520e-08;6.432179999999999842e-02
5.999959999999998624e-08;6.477950000000000375e-02
6.009959999999999376e-08;6.477289999999999437e-02
6.019960000000000127e-08;6.295910000000000395e-02
6.029959999999998231e-08;6.305990000000000206e-02
6.039959999999998983e-08;6.371809999999999974e-02
6.049959999999999734e-08;6.400730000000000308e-02
6.059960000000000485e-08;6.403250000000000608e-02
6.069959999999998589e-08;6.473039999999999350e-02
6.079959999999999341e-08;6.443459999999999466e-02
6.089960000000000092e-08;6.435630000000000517e-02
6.099959999999998196e-08;6.437879999999999991e-02
6.109959999999998948e-08;6.466139999999999388e-02
6.119959999999999699e-08;6.501439999999999997e-02
6.129960000000000450e-08;6.505819999999999659e-02
6.139959999999998554e-08;6.507939999999999559e-02
6.149959999999999306e-08;6.481800000000000062e-02
6.159960000000000057e-08;6.448500000000000065e-02
6.169959999999998161e-08;6.434170000000000167e-02
6.179959999999998913e-08;6.482069999999999499e-02
6.189959999999999664e-08;6.375390000000000224e-02
6.199960000000000415e-08;6.623640000000000083e-02
6.209959999999998520e-08;6.502099999999999547e-02
6.219959999999999271e-08;6.401129999999999320e-02
6.229960000000000022e-08;6.472780000000000200e-02
6.239959999999998126e-08;6.428860000000000130e-02
6.249959999999998878e-08;6.428860000000000130e-02
6.259959999999999629e-08;6.433899999999999342e-02
6.269960000000000380e-08;6.480339999999999712e-02
6.279959999999998485e-08;6.347260000000000402e-02
6.289959999999999236e-08;6.396480000000000221e-02
6.299959999999999987e-08;6.362520000000000675e-02
6.309959999999998092e-08;6.357079999999999675e-02
6.319959999999998843e-08;6.441199999999999704e-02
6.329959999999999594e-08;6.519350000000000145e-02
6.339960000000000345e-08;6.438549999999999829e-02
6.349959999999998450e-08;6.513910000000000533e-02
6.359959999999999201e-08;6.605729999999999935e-02
6.369959999999999952e-08;6.454200000000000215e-02
6.379960000000000704e-08;6.461500000000000576e-02
6.389959999999998808e-08;6.472379999999999800e-02
6.399959999999999559e-08;6.437479999999999591e-02
6.409960000000000310e-08;6.462829999999999964e-02
6.419959999999998415e-08;6.468799999999999550e-02
6.429959999999999166e-08;6.468269999999999575e-02
6.439959999999999917e-08;6.437479999999999591e-02
6.449960000000000669e-08;6.343809999999999727e-02
6.459959999999998773e-08;6.352829999999999588e-02
6.469959999999999524e-08;6.538059999999999705e-02
6.479960000000000276e-08;6.475830000000000475e-02
6.489959999999998380e-08;6.425140000000000018e-02
6.499959999999999131e-08;6.469060000000000088e-02
6.509959999999999882e-08;6.473039999999999350e-02
6.519960000000000634e-08;6.469060000000000088e-02
6.529959999999998738e-08;6.557559999999999778e-02
6.539959999999999489e-08;6.423020000000000118e-02
6.549960000000000241e-08;6.423289999999999556e-02
6.559959999999998345e-08;6.518690000000000595e-02
6.569959999999999096e-08;6.547210000000000529e-02
6.579959999999999847e-08;6.510989999999999833e-02
6.589960000000000599e-08;6.427670000000000605e-02
6.599959999999998703e-08;6.465350000000000263e-02
6.609959999999999454e-08;6.506750000000000034e-02
6.619960000000000206e-08;6.474370000000000125e-02
6.629959999999998310e-08;6.439739999999999354e-02
6.639959999999999061e-08;6.434030000000000304e-02
6.649959999999999813e-08;6.463760000000000339e-02
6.659960000000000564e-08;6.468269999999999575e-02
6.669959999999998668e-08;6.499180000000000235e-02
6.679959999999999419e-08;6.477159999999999862e-02
6.689960000000000171e-08;6.471580000000000388e-02
6.699959999999998275e-08;6.443720000000000003e-02
6.709959999999999026e-08;6.435889999999999667e-02
6.719959999999999778e-08;6.435630000000000517e-02
6.729960000000000529e-08;6.435230000000000117e-02
6.739959999999998633e-08;6.359729999999999550e-02
6.749959999999999384e-08;6.430450000000000055e-02
6.759960000000000136e-08;6.477819999999999412e-02
6.769959999999998240e-08;6.472509999999999375e-02
6.779959999999998991e-08;6.476490000000000025e-02
6.789959999999999743e-08;6.335050000000000403e-02
6.799960000000000494e-08;6.534210000000000018e-02
6.809959999999998598e-08;6.432039999999999980e-02
6.819959999999999350e-08;6.380159999999999998e-02
6.829960000000000101e-08;6.438810000000000366e-02
6.839959999999998205e-08;6.479279999999999762e-02
6.849959999999998956e-08;6.348850000000000326e-02
6.859959999999999708e-08;6.436559999999999504e-02
6.869960000000000459e-08;6.445180000000000353e-02
6.879959999999998563e-08;6.354559999999999376e-02
6.889959999999999315e-08;6.440269999999999329e-02
6.899960000000000066e-08;6.401529999999999720e-02
6.909959999999998170e-08;6.433899999999999342e-02
6.919959999999998922e-08;6.481670000000000487e-02
6.929959999999999673e-08;6.398470000000000546e-02
6.939960000000000424e-08;6.395560000000000134e-02
6.949959999999998528e-08;6.439609999999999779e-02
6.959959999999999280e-08;6.361590000000000300e-02
6.969960000000000031e-08;6.436690000000000467e-02
6.979959999999998135e-08;6.441860000000000641e-02
6.989959999999998887e-08;6.511659999999999671e-02
6.999959999999999638e-08;6.516959999999999420e-02
7.009960000000000389e-08;6.469460000000000488e-02
7.019959999999998493e-08;6.548009999999999942e-02
7.029959999999999245e-08;6.471050000000000413e-02
7.039959999999999996e-08;6.427399999999999780e-02
7.049959999999998100e-08;6.432839999999999392e-02
7.059959999999998852e-08;6.468269999999999575e-02
7.069959999999999603e-08;6.512320000000000608e-02
7.079960000000000354e-08;6.433769999999999767e-02
7.089959999999998459e-08;6.431119999999999892e-02
7.099959999999999210e-08;6.472120000000000650e-02
7.109959999999999961e-08;6.441330000000000666e-02
7.119960000000000712e-08;6.434829999999999717e-02
7.129959999999998817e-08;6.437750000000000417e-02
7.139959999999999568e-08;6.358669999999999600e-02
7.149960000000000319e-08;6.441860000000000641e-02
7.159959999999998424e-08;6.536870000000000180e-02
7.169959999999999175e-08;6.331599999999999728e-02
7.179959999999999926e-08;6.443060000000000453e-02
7.189960000000000677e-08;6.353759999999999963e-02
7.199959999999998782e-08;6.432839999999999392e-02
7.209959999999999533e-08;6.525060000000000582e-02
7.219960000000000284e-08;6.512980000000000158e-02
7.229959999999998389e-08;6.469990000000000463e-02
7.239959999999999140e-08;6.429390000000000105e-02
7.249959999999999891e-08;6.431779999999999442e-02
7.259960000000000643e-08;6.459639999999999826e-02
7.269959999999998747e-08;6.502230000000000509e-02
7.279959999999999498e-08;6.470520000000000438e-02
7.289960000000000249e-08;6.391439999999999622e-02
7.299959999999998354e-08;6.470789999999999875e-02
7.309959999999999105e-08;6.435359999999999692e-02
7.319959999999999856e-08;6.508740000000000359e-02
7.329960000000000608e-08;6.437750000000000417e-02
7.339959999999998712e-08;6.466539999999999788e-02
7.349959999999999463e-08;6.399799999999999933e-02
7.359960000000000215e-08;6.428730000000000555e-02
7.369959999999998319e-08;6.439469999999999916e-02
7.379959999999999070e-08;6.431249999999999467e-02
7.389959999999999821e-08;6.518290000000000195e-02
7.399960000000000573e-08;6.434299999999999742e-02
7.409959999999998677e-08;6.431249999999999467e-02
7.419959999999999428e-08;6.435230000000000117e-02
7.429960000000000180e-08;6.502769999999999384e-02
7.439959999999998284e-08;6.476490000000000025e-02
7.449959999999999035e-08;6.434829999999999717e-02
7.459959999999999786e-08;6.472909999999999775e-02
7.469960000000000538e-08;6.432039999999999980e-02
7.479959999999998642e-08;6.508600000000000496e-02
7.489959999999999393e-08;6.435490000000000654e-02
7.499960000000000145e-08;6.466679999999999651e-02
7.509959999999998249e-08;6.436690000000000467e-02
7.519959999999999000e-08;6.431380000000000430e-02
7.529959999999999752e-08;6.435359999999999692e-02
7.539960000000000503e-08;6.433239999999999792e-02
7.549959999999998607e-08;6.468000000000000138e-02
7.559959999999999358e-08;6.541239999999999555e-02
7.569960000000000110e-08;6.511519999999999808e-02
7.579959999999998214e-08;6.434429999999999317e-02
7.589959999999998965e-08;6.467739999999999601e-02
7.599959999999999717e-08;6.436419999999999642e-02
7.609960000000000468e-08;6.399799999999999933e-02
7.619959999999998572e-08;6.358270000000000588e-02
7.629959999999999323e-08;6.354559999999999376e-02
7.639960000000000075e-08;6.488969999999999461e-02
7.649959999999998179e-08;6.436419999999999642e-02
7.659959999999998930e-08;6.517630000000000645e-02
7.669959999999999682e-08;6.442920000000000591e-02
7.679960000000000433e-08;6.431380000000000430e-02
7.689959999999998537e-08;6.436290000000000067e-02
7.699959999999999289e-08;6.433500000000000330e-02
7.709960000000000040e-08;6.400200000000000333e-02
7.719959999999998144e-08;6.397020000000000484e-02
7.729959999999998895e-08;6.436020000000000629e-02
7.739959999999999647e-08;6.398210000000000008e-02
7.749960000000000398e-08;6.482459999999999611e-02
7.759959999999998502e-08;6.393959999999999921e-02
7.769959999999999254e-08;6.519089999999999607e-02
7.779960000000000005e-08;6.394489999999999896e-02
7.789959999999998109e-08;6.381090000000000373e-02
7.799959999999998861e-08;6.490029999999999410e-02
7.809959999999999612e-08;6.394229999999999359e-02
7.819960000000000363e-08;6.434829999999999717e-02
7.829959999999998467e-08;6.440930000000000266e-02
7.839959999999999219e-08;6.355089999999999351e-02
7.849959999999999970e-08;6.438019999999999854e-02
7.859960000000000721e-08;6.442130000000000078e-02
7.869959999999998826e-08;6.434030000000000304e-02
7.879959999999999577e-08;6.515369999999999495e-02
7.889960000000000328e-08;6.512719999999999620e-02
7.899959999999998432e-08;6.469460000000000488e-02
7.909959999999999184e-08;6.470919999999999450e-02
7.919959999999999935e-08;6.433899999999999342e-02
7.929960000000000686e-08;6.503829999999999334e-02
7.939959999999998791e-08;6.512320000000000608e-02
7.949959999999999542e-08;6.430450000000000055e-02
7.959960000000000293e-08;6.468129999999999713e-02
7.969959999999998398e-08;6.508740000000000359e-02
7.979959999999999149e-08;6.432309999999999417e-02
7.989959999999999900e-08;6.393569999999999809e-02
7.999960000000000651e-08;6.396480000000000221e-02
8.009959999999998756e-08;6.395689999999999709e-02
8.019959999999999507e-08;6.422890000000000543e-02
8.029960000000000258e-08;6.431910000000000405e-02
8.039959999999998363e-08;6.433769999999999767e-02
8.049959999999999114e-08;6.435490000000000654e-02
8.059959999999999865e-08;6.434299999999999742e-02
8.069960000000000616e-08;6.513510000000000133e-02
8.079959999999998721e-08;6.436559999999999504e-02
8.089959999999999472e-08;6.468530000000000113e-02
8.099960000000000223e-08;6.474900000000000100e-02
8.109959999999998328e-08;6.501310000000000422e-02
8.119959999999999079e-08;6.507540000000000546e-02
8.129959999999999830e-08;6.477950000000000375e-02
8.139960000000000582e-08;6.470919999999999450e-02
8.149959999999998686e-08;6.470259999999999900e-02
8.159959999999999437e-08;6.398869999999999558e-02
8.169960000000000188e-08;6.429519999999999680e-02
8.179959999999998293e-08;6.435230000000000117e-02
8.189959999999999044e-08;6.472650000000000625e-02
8.199959999999999795e-08;6.477819999999999412e-02
8.209960000000000547e-08;6.345670000000000477e-02
8.219959999999998651e-08;6.436690000000000467e-02
8.229959999999999402e-08;6.440540000000000154e-02
8.239960000000000154e-08;6.432569999999999955e-02
8.249959999999998258e-08;6.518160000000000620e-02
8.259959999999999009e-08;6.435100000000000542e-02
8.269959999999999760e-08;6.427270000000000205e-02
8.279960000000000512e-08;6.436820000000000042e-02
8.289959999999998616e-08;6.434700000000000142e-02
8.299959999999999367e-08;6.434960000000000679e-02
8.309960000000000119e-08;6.462030000000000551e-02
8.319959999999998223e-08;6.442390000000000616e-02
8.329959999999998974e-08;6.436419999999999642e-02
8.339959999999999725e-08;6.463359999999999939e-02
8.349960000000000477e-08;6.469329999999999525e-02
8.359959999999998581e-08;6.469859999999999500e-02
8.369959999999999332e-08;6.508210000000000384e-02
8.379960000000000084e-08;6.434700000000000142e-02
8.389959999999998188e-08;6.466940000000000188e-02
8.399959999999998939e-08;6.473039999999999350e-02
8.409959999999999691e-08;6.517630000000000645e-02
8.419960000000000442e-08;6.276800000000000435e-02
8.429959999999998546e-08;6.538720000000000643e-02
8.439959999999999297e-08;6.480470000000000674e-02
8.449960000000000049e-08;6.414129999999999832e-02
